employee_id,full_name,gender,age,education,city,department,job_title,job_level,employment_type,hire_date,exit_date,tenure_years,annual_salary_inr,performance_score,satisfaction_score,training_hours,promotions,manager_id,attrition,exit_reason,attrition_flag,hire_year,hire_month,exit_year,exit_month,age_band,salary_band,perf_category,engagement_risk,salary_L
EMP2031,Jagat Mitter,Female,32,Master's,Kolkata,Engineering,Senior Engineering Specialist,Senior,Full-time,2022-09-02,,2.33,2126000,3.1,3.6,20,0,EMP1061,No,Active,0,2022,9,,,26-35,20L+,Good,0,21.26
EMP2032,Watika Palan,Female,50,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Part-time,2020-01-06,2022-02-02,4.99,1016024,2.4,3.6,75,0,EMP1043,Yes,Work-life balance,1,2020,1,2022.0,2.0,46+,9-14L,Average,0,10.16
EMP2033,Aditya Dube,Female,44,Master's,Mumbai,Operations,Senior Operations Specialist,Senior,Part-time,2016-06-04,,8.58,985234,3.0,3.2,35,0,EMP1061,No,Active,0,2016,6,,,36-45,9-14L,Good,0,9.85
EMP2034,Luke Lad,Male,32,Bachelor's,Hyderabad,Engineering,Manager Engineering Specialist,Manager,Full-time,2018-07-07,,6.49,3431623,3.6,3.2,38,0,EMP1050,No,Active,0,2018,7,,,26-35,20L+,Good,0,34.32
EMP2035,Chaitanya Chaudhary,Female,37,Bachelor's,Chennai,Engineering,Lead Engineering Specialist,Lead,Full-time,2023-11-16,,1.13,2000207,3.3,5.0,49,1,EMP1062,No,Active,0,2023,11,,,36-45,20L+,Good,0,20.0
EMP2036,Sai Sama,Male,50,Master's,Kolkata,Finance,Senior Finance Specialist,Senior,Part-time,2023-10-15,,1.21,1257007,3.2,3.3,28,2,EMP1077,No,Active,0,2023,10,,,46+,9-14L,Good,0,12.57
EMP2037,Lipika Ben,Female,31,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2018-04-25,,6.69,1125748,2.9,4.3,5,0,EMP1027,No,Active,0,2018,4,,,26-35,9-14L,Average,0,11.26
EMP2038,Aarini Deo,Male,36,Master's,Mumbai,Sales,Junior Sales Specialist,Junior,Full-time,2015-04-14,,9.72,346349,3.3,3.0,52,1,EMP1077,No,Active,0,2015,4,,,36-45,<5L,Good,0,3.46
EMP2039,Ria Pandya,Male,41,Master's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2018-07-10,,6.48,1006867,4.5,4.9,45,2,EMP1016,No,Active,0,2018,7,,,36-45,9-14L,Excellent,0,10.07
EMP2040,Bakhshi Sanghvi,Female,39,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2018-08-30,,6.34,1159157,2.9,1.9,54,0,EMP1079,No,Active,0,2018,8,,,36-45,9-14L,Average,1,11.59
EMP2041,Finn Kannan,Female,50,Master's,Chennai,Finance,Lead Finance Specialist,Lead,Full-time,2015-05-22,,9.62,1829297,4.2,3.0,20,0,EMP1009,No,Active,0,2015,5,,,46+,14-20L,Excellent,0,18.29
EMP2042,Turvi Salvi,Male,33,High School,Delhi,Operations,Junior Operations Specialist,Junior,Full-time,2016-02-23,,8.86,605980,4.0,1.8,47,1,EMP1064,No,Active,0,2016,2,,,26-35,5-9L,Excellent,0,6.06
EMP2043,Anya Merchant,Female,39,PhD,Kolkata,Finance,Mid Finance Specialist,Mid,Full-time,2015-09-12,,9.31,1130924,4.1,2.5,24,0,EMP1034,No,Active,0,2015,9,,,36-45,9-14L,Excellent,0,11.31
EMP2044,Yachana Mistry,Female,37,Bachelor's,Mumbai,Sales,Junior Sales Specialist,Junior,Part-time,2015-08-20,,9.37,655417,4.0,3.6,23,2,EMP1018,No,Active,0,2015,8,,,36-45,5-9L,Excellent,0,6.55
EMP2045,Christopher Kant,Male,46,Bachelor's,Bengaluru,Finance,Mid Finance Specialist,Mid,Full-time,2018-08-15,,6.38,1057866,2.6,3.2,57,1,EMP1006,No,Active,0,2018,8,,,46+,9-14L,Average,0,10.58
EMP2046,Ira Garg,Male,24,Master's,Delhi,Sales,Junior Sales Specialist,Junior,Full-time,2015-05-28,,9.6,442952,3.9,3.7,25,0,EMP1020,No,Active,0,2015,5,,,18-25,<5L,Good,0,4.43
EMP2047,Sneha Sehgal,Male,48,Bachelor's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-01-14,,2.96,1229702,3.9,5.0,29,0,EMP1034,No,Active,0,2022,1,,,46+,9-14L,Good,0,12.3
EMP2048,Harini Kakar,Female,43,Master's,Hyderabad,Sales,Mid Sales Specialist,Mid,Full-time,2022-04-18,,2.71,741998,2.1,5.0,18,0,EMP1014,No,Active,0,2022,4,,,36-45,5-9L,Average,0,7.42
EMP2049,Vinaya Mammen,Male,44,Master's,Pune,Marketing,Senior Marketing Specialist,Senior,Part-time,2017-04-22,,7.7,970765,3.5,2.8,50,0,EMP1083,No,Active,0,2017,4,,,36-45,9-14L,Good,0,9.71
EMP2050,Varsha Om,Male,32,Bachelor's,Chennai,Engineering,Senior Engineering Specialist,Senior,Full-time,2021-05-10,2021-09-02,3.65,1507427,2.3,3.6,45,0,EMP1051,Yes,Better compensation,1,2021,5,2021.0,9.0,26-35,14-20L,Average,0,15.07
EMP2051,Hemangini Mahajan,Female,43,PhD,Mumbai,Finance,Senior Finance Specialist,Senior,Full-time,2016-11-07,,8.15,1444485,3.3,5.0,17,2,EMP1004,No,Active,0,2016,11,,,36-45,14-20L,Good,0,14.44
EMP2052,Gaurav Madan,Female,27,Bachelor's,Delhi,HR,Senior HR Specialist,Senior,Full-time,2015-02-15,2020-05-11,9.88,1112687,2.2,1.7,28,3,EMP1095,Yes,Limited growth,1,2015,2,2020.0,5.0,26-35,9-14L,Average,1,11.13
EMP2053,Teerth Nagarajan,Male,26,Bachelor's,Kolkata,Operations,Manager Operations Specialist,Manager,Contract,2015-11-08,2024-09-26,9.15,1192431,3.7,2.4,19,2,EMP1096,Yes,Better compensation,1,2015,11,2024.0,9.0,26-35,9-14L,Good,0,11.92
EMP2054,Thomas Khosla,Male,25,Bachelor's,Mumbai,Sales,Manager Sales Specialist,Manager,Full-time,2023-11-22,,1.11,933281,1.3,3.8,78,1,EMP1035,No,Active,0,2023,11,,,26-35,9-14L,Low,0,9.33
EMP2055,Ikbal Memon,Male,24,Bachelor's,Hyderabad,Legal,Mid Legal Specialist,Mid,Full-time,2022-11-18,,2.12,1973146,3.7,4.0,67,0,EMP1060,No,Active,0,2022,11,,,18-25,14-20L,Good,0,19.73
EMP2056,Xalak Handa,Female,44,Bachelor's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-02-24,,9.86,817162,4.4,2.6,38,0,EMP1035,No,Active,0,2015,2,,,36-45,5-9L,Excellent,0,8.17
EMP2057,Gautami Mand,Non-binary,23,PhD,Kolkata,Sales,Manager Sales Specialist,Manager,Part-time,2017-02-09,,7.9,1300745,3.9,4.7,75,2,EMP1063,No,Active,0,2017,2,,,18-25,9-14L,Good,0,13.01
EMP2058,Kabir Srivastava,Male,27,Bachelor's,Delhi,Sales,Lead Sales Specialist,Lead,Part-time,2023-01-09,2024-04-19,1.98,717390,2.0,2.3,73,0,EMP1095,Yes,Limited growth,1,2023,1,2024.0,4.0,26-35,5-9L,Average,1,7.17
EMP2059,Chakradev Setty,Non-binary,46,Bachelor's,Kolkata,Operations,Senior Operations Specialist,Senior,Full-time,2019-07-26,,5.44,742866,3.3,3.9,67,1,EMP1053,No,Active,0,2019,7,,,46+,5-9L,Good,0,7.43
EMP2060,Ati Rama,Male,33,Master's,Hyderabad,Sales,Mid Sales Specialist,Mid,Part-time,2019-11-04,,5.16,551689,3.0,3.0,25,2,EMP1044,No,Active,0,2019,11,,,26-35,5-9L,Good,0,5.52
EMP2061,Geetika Sinha,Female,27,PhD,Pune,Marketing,Mid Marketing Specialist,Mid,Full-time,2022-01-04,,2.99,664980,3.4,2.6,30,1,EMP1051,No,Active,0,2022,1,,,26-35,5-9L,Good,0,6.65
EMP2062,Upma Subramaniam,Male,40,Bachelor's,Pune,Engineering,Junior Engineering Specialist,Junior,Full-time,2019-09-13,,5.3,718421,2.5,4.2,25,1,EMP1088,No,Active,0,2019,9,,,36-45,5-9L,Average,0,7.18
EMP2063,Nathan Sharma,Female,39,Diploma,Pune,Engineering,Senior Engineering Specialist,Senior,Full-time,2018-10-03,,6.25,2071750,2.5,4.2,54,0,EMP1045,No,Active,0,2018,10,,,36-45,20L+,Average,0,20.72
EMP2064,Yashica Brar,Male,44,Diploma,Mumbai,Operations,Senior Operations Specialist,Senior,Full-time,2022-09-18,,2.29,604029,3.8,2.0,68,1,EMP1064,No,Active,0,2022,9,,,36-45,5-9L,Good,0,6.04
EMP2065,Isha Kala,Female,39,Master's,Kolkata,Engineering,Junior Engineering Specialist,Junior,Full-time,2015-10-23,,9.2,891489,2.9,4.7,6,0,EMP1016,No,Active,0,2015,10,,,36-45,5-9L,Average,0,8.91
EMP2066,Harish Chanda,Male,52,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2023-09-14,,1.3,543221,2.6,3.2,80,0,EMP1050,No,Active,0,2023,9,,,46+,5-9L,Average,0,5.43
EMP2067,Ganga Parsa,Female,40,Bachelor's,Hyderabad,Operations,Mid Operations Specialist,Mid,Contract,2018-05-29,,6.6,849120,3.8,4.3,67,0,EMP1004,No,Active,0,2018,5,,,36-45,5-9L,Good,0,8.49
EMP2068,Agastya Virk,Male,40,Master's,Delhi,Operations,Mid Operations Specialist,Mid,Contract,2020-04-23,,4.69,821972,3.2,3.1,66,3,EMP1049,No,Active,0,2020,4,,,36-45,5-9L,Good,0,8.22
EMP2069,Dayita Pradhan,Male,45,PhD,Chennai,Sales,Junior Sales Specialist,Junior,Contract,2020-06-19,,4.54,376828,4.5,5.0,62,0,EMP1044,No,Active,0,2020,6,,,46+,<5L,Excellent,0,3.77
EMP2070,Bhavani Wali,Female,36,Bachelor's,Hyderabad,Legal,Junior Legal Specialist,Junior,Full-time,2020-04-06,,4.74,588789,4.2,3.7,20,1,EMP1087,No,Active,0,2020,4,,,36-45,5-9L,Excellent,0,5.89
EMP2071,Priya Minhas,Male,40,Bachelor's,Pune,Operations,Lead Operations Specialist,Lead,Full-time,2020-09-04,,4.33,1159662,2.8,2.9,10,0,EMP1016,No,Active,0,2020,9,,,36-45,9-14L,Average,1,11.6
EMP2072,Balveer Hayer,Male,31,Master's,Hyderabad,Sales,Senior Sales Specialist,Senior,Full-time,2020-07-04,,4.5,888213,3.8,4.0,23,2,EMP1010,No,Active,0,2020,7,,,26-35,5-9L,Good,0,8.88
EMP2073,Isha Wable,Female,50,Bachelor's,Hyderabad,Operations,Junior Operations Specialist,Junior,Full-time,2020-06-14,,4.55,404429,4.5,4.2,27,0,EMP1088,No,Active,0,2020,6,,,46+,<5L,Excellent,0,4.04
EMP2074,Sneha Padmanabhan,Female,25,Bachelor's,Mumbai,Engineering,Senior Engineering Specialist,Senior,Full-time,2020-07-13,,4.47,1599176,2.2,4.5,76,0,EMP1064,No,Active,0,2020,7,,,26-35,14-20L,Average,0,15.99
EMP2075,Sathvik Jha,Female,42,Master's,Hyderabad,Finance,Mid Finance Specialist,Mid,Full-time,2022-11-02,,2.16,950089,2.6,3.3,39,0,EMP1090,No,Active,0,2022,11,,,36-45,9-14L,Average,0,9.5
EMP2076,Advik Bhargava,Male,34,Master's,Mumbai,HR,Mid HR Specialist,Mid,Contract,2015-09-24,,9.28,424591,3.6,5.0,21,0,EMP1021,No,Active,0,2015,9,,,26-35,<5L,Good,0,4.25
EMP2077,Brijesh Varty,Male,30,Master's,Kolkata,Operations,Junior Operations Specialist,Junior,Full-time,2017-02-04,,7.91,405821,5.0,4.1,78,0,EMP1072,No,Active,0,2017,2,,,26-35,<5L,Excellent,0,4.06
EMP2078,Jagdish Choudhary,Male,33,Bachelor's,Kolkata,Finance,Junior Finance Specialist,Junior,Full-time,2017-04-09,,7.73,507091,3.3,4.1,71,1,EMP1075,No,Active,0,2017,4,,,26-35,5-9L,Good,0,5.07
EMP2079,Warda Grover,Male,28,Bachelor's,Hyderabad,Finance,Mid Finance Specialist,Mid,Full-time,2018-05-27,,6.6,716875,4.1,3.3,31,0,EMP1050,No,Active,0,2018,5,,,26-35,5-9L,Excellent,0,7.17
EMP2080,Nirja Mannan,Male,49,Master's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2022-01-12,,2.97,1025251,4.8,3.8,13,1,EMP1032,No,Active,0,2022,1,,,46+,9-14L,Excellent,0,10.25
EMP2081,Yashica Varty,Male,46,Bachelor's,Kolkata,Sales,Senior Sales Specialist,Senior,Full-time,2019-08-21,,5.37,1172436,3.8,4.2,54,0,EMP1086,No,Active,0,2019,8,,,46+,9-14L,Good,0,11.72
EMP2082,Varsha Gopal,Male,51,Bachelor's,Pune,Engineering,Senior Engineering Specialist,Senior,Contract,2019-03-11,,5.81,1955550,3.7,4.4,69,2,EMP1083,No,Active,0,2019,3,,,46+,14-20L,Good,0,19.56
EMP2083,Ikshita Srinivas,Male,24,Bachelor's,Bengaluru,Sales,Manager Sales Specialist,Manager,Full-time,2022-02-15,,2.88,1049604,2.9,3.1,75,0,EMP1100,No,Active,0,2022,2,,,18-25,9-14L,Average,0,10.5
EMP2084,Ekalinga Chakrabarti,Male,47,High School,Delhi,Sales,Junior Sales Specialist,Junior,Full-time,2022-03-12,,2.81,335336,2.5,4.0,72,1,EMP1040,No,Active,0,2022,3,,,46+,<5L,Average,0,3.35
EMP2085,Aarini Prakash,Female,40,Master's,Chennai,Sales,Lead Sales Specialist,Lead,Full-time,2020-04-08,,4.73,1475811,4.0,4.0,77,0,EMP1044,No,Active,0,2020,4,,,36-45,14-20L,Excellent,0,14.76
EMP2086,Eiravati Gole,Male,42,Bachelor's,Delhi,Engineering,Junior Engineering Specialist,Junior,Contract,2020-06-28,,4.51,999159,4.7,3.6,80,0,EMP1041,No,Active,0,2020,6,,,36-45,9-14L,Excellent,0,9.99
EMP2087,Bhavini Vyas,Male,48,Bachelor's,Chennai,Sales,Manager Sales Specialist,Manager,Full-time,2018-08-20,,6.37,1278539,3.9,2.6,37,1,EMP1086,No,Active,0,2018,8,,,46+,9-14L,Good,0,12.79
EMP2088,Leena Kanda,Male,43,Bachelor's,Pune,Operations,Senior Operations Specialist,Senior,Full-time,2023-08-14,,1.38,725194,3.1,4.2,30,1,EMP1075,No,Active,0,2023,8,,,36-45,5-9L,Good,0,7.25
EMP2089,Vedant Misra,Female,48,Bachelor's,Chennai,Sales,Mid Sales Specialist,Mid,Part-time,2016-04-25,,8.69,776564,4.1,3.3,51,0,EMP1062,No,Active,0,2016,4,,,46+,5-9L,Excellent,0,7.77
EMP2090,Ekantika Khatri,Female,30,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Part-time,2021-05-16,,3.63,2177757,3.3,2.2,54,0,EMP1025,No,Active,0,2021,5,,,26-35,20L+,Good,0,21.78
EMP2091,Aayush Goswami,Female,30,Master's,Hyderabad,Marketing,Lead Marketing Specialist,Lead,Full-time,2017-11-09,,7.15,1514823,3.1,4.4,10,3,EMP1081,No,Active,0,2017,11,,,26-35,14-20L,Good,0,15.15
EMP2092,Ganga Sandal,Male,27,Bachelor's,Kolkata,Engineering,Director Engineering Specialist,Director,Part-time,2021-09-04,,3.33,2213467,3.9,4.1,10,0,EMP1009,No,Active,0,2021,9,,,26-35,20L+,Good,0,22.13
EMP2093,Sachi Badami,Female,43,Bachelor's,Bengaluru,HR,Mid HR Specialist,Mid,Contract,2021-02-24,,3.85,649086,3.4,3.6,76,0,EMP1015,No,Active,0,2021,2,,,36-45,5-9L,Good,0,6.49
EMP2094,Madhav Kumer,Male,41,Master's,Delhi,Engineering,Mid Engineering Specialist,Mid,Contract,2022-01-01,,3.0,1225972,2.9,4.2,49,1,EMP1020,No,Active,0,2022,1,,,36-45,9-14L,Average,0,12.26
EMP2095,Anthony Nagar,Female,34,Bachelor's,Pune,Engineering,Junior Engineering Specialist,Junior,Full-time,2021-07-20,,3.45,1005049,3.7,4.0,24,0,EMP1095,No,Active,0,2021,7,,,26-35,9-14L,Good,0,10.05
EMP2096,Aishani Choudhury,Male,29,Master's,Mumbai,Finance,Senior Finance Specialist,Senior,Contract,2018-01-09,,6.98,1334501,3.0,1.7,32,0,EMP1001,No,Active,0,2018,1,,,26-35,9-14L,Good,0,13.35
EMP2097,Umang Sen,Male,28,Bachelor's,Kolkata,Finance,Junior Finance Specialist,Junior,Full-time,2018-06-17,,6.55,751210,4.3,3.2,60,0,EMP1095,No,Active,0,2018,6,,,26-35,5-9L,Excellent,0,7.51
EMP2098,Charita Batra,Male,43,Master's,Kolkata,Operations,Manager Operations Specialist,Manager,Contract,2021-11-24,,3.1,1267833,2.7,4.2,47,0,EMP1064,No,Active,0,2021,11,,,36-45,9-14L,Average,0,12.68
EMP2099,Brinda Krishnamurthy,Female,41,PhD,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2019-05-08,,5.65,861648,3.1,4.6,55,0,EMP1041,No,Active,0,2019,5,,,36-45,5-9L,Good,0,8.62
EMP2100,Jeevika Nagi,Male,50,Master's,Bengaluru,Operations,Mid Operations Specialist,Mid,Full-time,2018-01-27,,6.93,668397,3.9,4.2,76,0,EMP1090,No,Active,0,2018,1,,,46+,5-9L,Good,0,6.68
EMP2101,Vrinda Puri,Male,37,Bachelor's,Hyderabad,Sales,Junior Sales Specialist,Junior,Contract,2022-12-30,,2.01,323701,2.3,4.7,15,0,EMP1045,No,Active,0,2022,12,,,36-45,<5L,Average,0,3.24
EMP2102,Aradhana Vaidya,Female,42,Master's,Pune,Engineering,Junior Engineering Specialist,Junior,Part-time,2019-02-10,,5.89,867732,3.6,3.3,8,3,EMP1047,No,Active,0,2019,2,,,36-45,5-9L,Good,0,8.68
EMP2103,Anay Chaudhuri,Male,24,Master's,Delhi,Sales,Junior Sales Specialist,Junior,Full-time,2017-07-25,2024-09-16,7.44,396823,3.5,3.2,41,0,EMP1056,Yes,Work-life balance,1,2017,7,2024.0,9.0,18-25,<5L,Good,0,3.97
EMP2104,Daksh Butala,Male,23,Master's,Kolkata,Operations,Mid Operations Specialist,Mid,Part-time,2017-01-31,2018-01-29,7.92,608985,2.6,1.4,26,0,EMP1061,Yes,Better compensation,1,2017,1,2018.0,1.0,18-25,5-9L,Average,1,6.09
EMP2105,Ansh Bobal,Female,24,Bachelor's,Bengaluru,Finance,Manager Finance Specialist,Manager,Full-time,2016-11-18,,8.12,1378551,4.3,3.0,26,0,EMP1100,No,Active,0,2016,11,,,18-25,9-14L,Excellent,0,13.79
EMP2106,Yamini Ram,Male,49,Bachelor's,Delhi,HR,Mid HR Specialist,Mid,Full-time,2023-07-14,2024-01-15,1.47,619916,4.6,1.3,6,0,EMP1008,Yes,Better compensation,1,2023,7,2024.0,1.0,46+,5-9L,Excellent,0,6.2
EMP2107,Girish Lalla,Male,41,PhD,Pune,Finance,Mid Finance Specialist,Mid,Part-time,2016-11-15,,8.13,646666,2.5,4.7,63,0,EMP1023,No,Active,0,2016,11,,,36-45,5-9L,Average,0,6.47
EMP2108,Agastya Kata,Male,34,Bachelor's,Delhi,Legal,Senior Legal Specialist,Senior,Full-time,2023-01-01,,2.0,1600687,3.3,3.1,66,1,EMP1051,No,Active,0,2023,1,,,26-35,14-20L,Good,0,16.01
EMP2109,Harrison Sawhney,Female,38,Bachelor's,Pune,Operations,Senior Operations Specialist,Senior,Full-time,2023-02-22,,1.86,1125797,3.5,4.1,55,1,EMP1068,No,Active,0,2023,2,,,36-45,9-14L,Good,0,11.26
EMP2110,Vyanjana Shroff,Female,33,PhD,Bengaluru,Sales,Manager Sales Specialist,Manager,Full-time,2016-11-14,2017-07-11,8.13,1885633,4.3,2.5,56,0,EMP1039,Yes,Better compensation,1,2016,11,2017.0,7.0,26-35,14-20L,Excellent,0,18.86
EMP2111,Chameli Raj,Female,36,PhD,Kolkata,Operations,Mid Operations Specialist,Mid,Part-time,2018-07-12,2023-08-28,6.48,837203,2.3,3.0,21,1,EMP1039,Yes,Manager issues,1,2018,7,2023.0,8.0,36-45,5-9L,Average,0,8.37
EMP2112,Turvi Bava,Male,34,Master's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2016-08-05,,8.41,793168,2.6,2.7,30,0,EMP1054,No,Active,0,2016,8,,,26-35,5-9L,Average,1,7.93
EMP2113,Pahal Dyal,Male,23,Bachelor's,Hyderabad,Operations,Manager Operations Specialist,Manager,Contract,2017-10-02,,7.25,1034820,3.7,3.6,59,0,EMP1038,No,Active,0,2017,10,,,18-25,9-14L,Good,0,10.35
EMP2114,Ekaja Pillay,Female,24,Bachelor's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2020-09-30,,4.25,1544294,3.4,2.9,68,0,EMP1013,No,Active,0,2020,9,,,18-25,14-20L,Good,0,15.44
EMP2115,Dhriti Mital,Female,33,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2022-12-22,,2.03,807817,3.2,2.8,62,0,EMP1042,No,Active,0,2022,12,,,26-35,5-9L,Good,0,8.08
EMP2116,Zayyan Nadkarni,Male,37,Bachelor's,Pune,HR,Mid HR Specialist,Mid,Full-time,2015-07-28,,9.44,822859,4.1,4.5,74,1,EMP1073,No,Active,0,2015,7,,,36-45,5-9L,Excellent,0,8.23
EMP2117,Lajita Thaker,Female,42,Bachelor's,Mumbai,Sales,Mid Sales Specialist,Mid,Part-time,2016-09-20,,8.28,817535,1.9,2.8,29,0,EMP1050,No,Active,0,2016,9,,,36-45,5-9L,Low,1,8.18
EMP2118,Reyansh Krishna,Female,35,Master's,Mumbai,Finance,Mid Finance Specialist,Mid,Full-time,2017-06-21,2019-03-17,7.53,585201,2.2,2.7,76,0,EMP1027,Yes,Better compensation,1,2017,6,2019.0,3.0,36-45,5-9L,Average,1,5.85
EMP2119,Wahab Garg,Male,51,High School,Chennai,Operations,Junior Operations Specialist,Junior,Full-time,2015-09-29,2021-05-26,9.26,413627,2.2,1.9,14,1,EMP1044,Yes,Manager issues,1,2015,9,2021.0,5.0,46+,<5L,Average,1,4.14
EMP2120,Ethan Sabharwal,Female,50,Diploma,Chennai,Finance,Senior Finance Specialist,Senior,Full-time,2019-03-05,,5.83,1548553,3.6,3.7,45,0,EMP1086,No,Active,0,2019,3,,,46+,14-20L,Good,0,15.49
EMP2121,Avi Bhavsar,Female,50,Bachelor's,Kolkata,HR,Senior HR Specialist,Senior,Full-time,2023-01-14,,1.96,925675,2.8,3.8,65,0,EMP1066,No,Active,0,2023,1,,,46+,9-14L,Average,0,9.26
EMP2122,Inaya Din,Female,30,Bachelor's,Mumbai,Legal,Mid Legal Specialist,Mid,Full-time,2023-02-14,,1.88,1500774,3.0,3.4,32,2,EMP1032,No,Active,0,2023,2,,,26-35,14-20L,Good,0,15.01
EMP2123,Tejas Barad,Male,34,Bachelor's,Delhi,Finance,Mid Finance Specialist,Mid,Full-time,2016-09-19,,8.29,731153,4.7,4.8,35,0,EMP1062,No,Active,0,2016,9,,,26-35,5-9L,Excellent,0,7.31
EMP2124,Theodore Thaman,Male,34,PhD,Mumbai,Operations,Manager Operations Specialist,Manager,Full-time,2022-06-08,,2.57,853674,2.4,4.3,7,0,EMP1048,No,Active,0,2022,6,,,26-35,5-9L,Average,0,8.54
EMP2125,Pooja Char,Female,40,Bachelor's,Hyderabad,Operations,Junior Operations Specialist,Junior,Part-time,2017-08-23,,7.36,670351,4.0,2.6,40,0,EMP1022,No,Active,0,2017,8,,,36-45,5-9L,Excellent,0,6.7
EMP2126,Diya Mander,Male,24,Master's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2021-09-15,,3.3,1411972,4.1,5.0,58,0,EMP1012,No,Active,0,2021,9,,,18-25,14-20L,Excellent,0,14.12
EMP2127,Aadi Mohanty,Male,48,Bachelor's,Chennai,Marketing,Manager Marketing Specialist,Manager,Contract,2023-11-25,2024-10-21,1.1,1975192,2.5,3.7,49,1,EMP1012,Yes,Better compensation,1,2023,11,2024.0,10.0,46+,14-20L,Average,0,19.75
EMP2128,Urishilla Mishra,Male,23,Master's,Kolkata,HR,Junior HR Specialist,Junior,Contract,2018-06-22,,6.53,369067,3.6,4.1,25,2,EMP1063,No,Active,0,2018,6,,,18-25,<5L,Good,0,3.69
EMP2129,Varsha Gera,Female,31,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2021-08-27,,3.35,939007,3.7,4.0,37,0,EMP1100,No,Active,0,2021,8,,,26-35,9-14L,Good,0,9.39
EMP2130,Vansha Vora,Male,49,Bachelor's,Mumbai,Engineering,Senior Engineering Specialist,Senior,Full-time,2016-01-29,,8.93,2311577,2.3,4.5,61,0,EMP1066,No,Active,0,2016,1,,,46+,20L+,Average,0,23.12
EMP2131,Kevin Koshy,Female,47,High School,Delhi,Finance,Mid Finance Specialist,Mid,Full-time,2022-04-30,,2.67,1424253,4.3,3.4,30,0,EMP1020,No,Active,0,2022,4,,,46+,14-20L,Excellent,0,14.24
EMP2132,Darsh Memon,Male,36,Bachelor's,Chennai,Sales,Senior Sales Specialist,Senior,Full-time,2015-05-31,,9.59,632121,3.4,2.2,46,1,EMP1075,No,Active,0,2015,5,,,36-45,5-9L,Good,0,6.32
EMP2133,Amol Patel,Female,43,Master's,Pune,Sales,Junior Sales Specialist,Junior,Full-time,2020-05-26,,4.6,623099,3.8,4.1,30,2,EMP1084,No,Active,0,2020,5,,,36-45,5-9L,Good,0,6.23
EMP2134,Aarini Kala,Female,34,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2016-10-03,2017-05-09,8.25,998056,3.4,2.5,54,1,EMP1042,Yes,Manager issues,1,2016,10,2017.0,5.0,26-35,9-14L,Good,0,9.98
EMP2135,Mekhala Balay,Male,51,Master's,Kolkata,HR,Mid HR Specialist,Mid,Full-time,2018-09-01,,6.34,864549,3.9,2.7,4,2,EMP1022,No,Active,0,2018,9,,,46+,5-9L,Good,0,8.65
EMP2136,Sudiksha Bansal,Male,50,Bachelor's,Pune,Operations,Manager Operations Specialist,Manager,Full-time,2019-08-31,,5.34,857685,3.4,3.4,39,2,EMP1093,No,Active,0,2019,8,,,46+,5-9L,Good,0,8.58
EMP2137,Yagnesh Parekh,Female,33,Bachelor's,Bengaluru,Sales,Junior Sales Specialist,Junior,Full-time,2015-06-07,,9.58,330236,3.6,3.3,68,0,EMP1019,No,Active,0,2015,6,,,26-35,<5L,Good,0,3.3
EMP2138,Krishna Gour,Female,40,Master's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-05-21,,2.62,1679319,3.3,4.3,9,0,EMP1093,No,Active,0,2022,5,,,36-45,14-20L,Good,0,16.79
EMP2139,Nitara Behl,Male,22,Bachelor's,Chennai,Operations,Senior Operations Specialist,Senior,Contract,2018-04-03,,6.75,1350509,3.1,2.2,12,0,EMP1054,No,Active,0,2018,4,,,18-25,9-14L,Good,0,13.51
EMP2140,Vyanjana Saraf,Male,30,Bachelor's,Chennai,Engineering,Manager Engineering Specialist,Manager,Part-time,2021-10-29,,3.18,2312176,4.8,4.8,33,1,EMP1075,No,Active,0,2021,10,,,26-35,20L+,Excellent,0,23.12
EMP2141,Leela Om,Male,23,Diploma,Kolkata,Finance,Mid Finance Specialist,Mid,Part-time,2017-12-22,2023-04-05,7.03,608209,2.4,2.3,72,1,EMP1070,Yes,Better compensation,1,2017,12,2023.0,4.0,18-25,5-9L,Average,1,6.08
EMP2142,Girik Luthra,Female,47,Bachelor's,Pune,Engineering,Manager Engineering Specialist,Manager,Full-time,2015-03-08,,9.82,3386530,3.6,3.9,67,3,EMP1028,No,Active,0,2015,3,,,46+,20L+,Good,0,33.87
