employee_id,full_name,gender,age,education,city,department,job_title,job_level,employment_type,hire_date,exit_date,tenure_years,annual_salary_inr,performance_score,satisfaction_score,training_hours,promotions,manager_id,attrition,exit_reason
EMP2090,Ekantika Khatri,Female,30,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Part-time,2021-05-16,,3.63,2177757,3.3,2.2,54,0,EMP1025,No,
EMP2091,Aayush Goswami,Female,30,Master's,Hyderabad,Marketing,Lead Marketing Specialist,Lead,Full-time,2017-11-09,,7.15,1514823,3.1,4.4,10,3,EMP1081,No,
EMP2092,Ganga Sandal,Male,27,Bachelor's,Kolkata,Engineering,Director Engineering Specialist,Director,Part-time,2021-09-04,,3.33,2213467,3.9,4.1,10,0,EMP1009,No,
EMP2093,Sachi Badami,Female,43,Bachelor's,Bengaluru,HR,Mid HR Specialist,Mid,Contract,2021-02-24,,3.85,649086,3.4,3.6,76,0,EMP1015,No,
EMP2094,Madhav Kumer,Male,41,Master's,Delhi,Engineering,Mid Engineering Specialist,Mid,Contract,2022-01-01,,3.0,1225972,2.9,4.2,49,1,EMP1020,No,
EMP2095,Anthony Nagar,Female,34,Bachelor's,Pune,Engineering,Junior Engineering Specialist,Junior,Full-time,2021-07-20,,3.45,1005049,3.7,4.0,24,0,EMP1095,No,
EMP2096,Aishani Choudhury,Male,29,Master's,Mumbai,Finance,Senior Finance Specialist,Senior,Contract,2018-01-09,,6.98,1334501,3.0,1.7,32,0,EMP1001,No,
EMP2097,Umang Sen,Male,28,Bachelor's,Kolkata,Finance,Junior Finance Specialist,Junior,Full-time,2018-06-17,,6.55,751210,4.3,3.2,60,0,EMP1095,No,
EMP2098,Charita Batra,Male,43,Master's,Kolkata,Operations,Manager Operations Specialist,Manager,Contract,2021-11-24,,3.1,1267833,2.7,4.2,47,0,EMP1064,No,
EMP2099,Brinda Krishnamurthy,Female,41,PhD,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2019-05-08,,5.65,861648,3.1,4.6,55,0,EMP1041,No,
EMP2100,Jeevika Nagi,Male,50,Master's,Bengaluru,Operations,Mid Operations Specialist,Mid,Full-time,2018-01-27,,6.93,668397,3.9,4.2,76,0,EMP1090,No,
EMP2101,Vrinda Puri,Male,37,Bachelor's,Hyderabad,Sales,Junior Sales Specialist,Junior,Contract,2022-12-30,,2.01,323701,2.3,4.7,15,0,EMP1045,No,
EMP2102,Aradhana Vaidya,Female,42,Master's,Pune,Engineering,Junior Engineering Specialist,Junior,Part-time,2019-02-10,,5.89,867732,3.6,3.3,8,3,EMP1047,No,
EMP2103,Anay Chaudhuri,Male,24,Master's,Delhi,Sales,Junior Sales Specialist,Junior,Full-time,2017-07-25,2024-09-16,7.44,396823,3.5,3.2,41,0,EMP1056,Yes,Work-life balance
EMP2104,Daksh Butala,Male,23,Master's,Kolkata,Operations,Mid Operations Specialist,Mid,Part-time,2017-01-31,2018-01-29,7.92,608985,2.6,1.4,26,0,EMP1061,Yes,Better compensation
EMP2105,Ansh Bobal,Female,24,Bachelor's,Bengaluru,Finance,Manager Finance Specialist,Manager,Full-time,2016-11-18,,8.12,1378551,4.3,3.0,26,0,EMP1100,No,
EMP2106,Yamini Ram,Male,49,Bachelor's,Delhi,HR,Mid HR Specialist,Mid,Full-time,2023-07-14,2024-01-15,1.47,619916,4.6,1.3,6,0,EMP1008,Yes,Better compensation
EMP2107,Girish Lalla,Male,41,PhD,Pune,Finance,Mid Finance Specialist,Mid,Part-time,2016-11-15,,8.13,646666,2.5,4.7,63,0,EMP1023,No,
EMP2108,Agastya Kata,Male,34,Bachelor's,Delhi,Legal,Senior Legal Specialist,Senior,Full-time,2023-01-01,,2.0,1600687,3.3,3.1,66,1,EMP1051,No,
EMP2109,Harrison Sawhney,Female,38,Bachelor's,Pune,Operations,Senior Operations Specialist,Senior,Full-time,2023-02-22,,1.86,1125797,3.5,4.1,55,1,EMP1068,No,
EMP2110,Vyanjana Shroff,Female,33,PhD,Bengaluru,Sales,Manager Sales Specialist,Manager,Full-time,2016-11-14,2017-07-11,8.13,1885633,4.3,2.5,56,0,EMP1039,Yes,Better compensation
EMP2111,Chameli Raj,Female,36,PhD,Kolkata,Operations,Mid Operations Specialist,Mid,Part-time,2018-07-12,2023-08-28,6.48,837203,2.3,3.0,21,1,EMP1039,Yes,Manager issues
EMP2112,Turvi Bava,Male,34,Master's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2016-08-05,,8.41,793168,2.6,2.7,30,0,EMP1054,No,
EMP2113,Pahal Dyal,Male,23,Bachelor's,Hyderabad,Operations,Manager Operations Specialist,Manager,Contract,2017-10-02,,7.25,1034820,3.7,3.6,59,0,EMP1038,No,
EMP2114,Ekaja Pillay,Female,24,Bachelor's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2020-09-30,,4.25,1544294,3.4,2.9,68,0,EMP1013,No,
EMP2115,Dhriti Mital,Female,33,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2022-12-22,,2.03,807817,3.2,2.8,62,0,EMP1042,No,
EMP2116,Zayyan Nadkarni,Male,37,Bachelor's,Pune,HR,Mid HR Specialist,Mid,Full-time,2015-07-28,,9.44,822859,4.1,4.5,74,1,EMP1073,No,
EMP2117,Lajita Thaker,Female,42,Bachelor's,Mumbai,Sales,Mid Sales Specialist,Mid,Part-time,2016-09-20,,8.28,817535,1.9,2.8,29,0,EMP1050,No,
EMP2118,Reyansh Krishna,Female,35,Master's,Mumbai,Finance,Mid Finance Specialist,Mid,Full-time,2017-06-21,2019-03-17,7.53,585201,2.2,2.7,76,0,EMP1027,Yes,Better compensation
EMP2119,Wahab Garg,Male,51,High School,Chennai,Operations,Junior Operations Specialist,Junior,Full-time,2015-09-29,2021-05-26,9.26,413627,2.2,1.9,14,1,EMP1044,Yes,Manager issues
EMP2120,Ethan Sabharwal,Female,50,Diploma,Chennai,Finance,Senior Finance Specialist,Senior,Full-time,2019-03-05,,5.83,1548553,3.6,3.7,45,0,EMP1086,No,
EMP2121,Avi Bhavsar,Female,50,Bachelor's,Kolkata,HR,Senior HR Specialist,Senior,Full-time,2023-01-14,,1.96,925675,2.8,3.8,65,0,EMP1066,No,
EMP2122,Inaya Din,Female,30,Bachelor's,Mumbai,Legal,Mid Legal Specialist,Mid,Full-time,2023-02-14,,1.88,1500774,3.0,3.4,32,2,EMP1032,No,
EMP2123,Tejas Barad,Male,34,Bachelor's,Delhi,Finance,Mid Finance Specialist,Mid,Full-time,2016-09-19,,8.29,731153,4.7,4.8,35,0,EMP1062,No,
EMP2124,Theodore Thaman,Male,34,PhD,Mumbai,Operations,Manager Operations Specialist,Manager,Full-time,2022-06-08,,2.57,853674,2.4,4.3,7,0,EMP1048,No,
EMP2125,Pooja Char,Female,40,Bachelor's,Hyderabad,Operations,Junior Operations Specialist,Junior,Part-time,2017-08-23,,7.36,670351,4.0,2.6,40,0,EMP1022,No,
EMP2126,Diya Mander,Male,24,Master's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2021-09-15,,3.3,1411972,4.1,5.0,58,0,EMP1012,No,
EMP2127,Aadi Mohanty,Male,48,Bachelor's,Chennai,Marketing,Manager Marketing Specialist,Manager,Contract,2023-11-25,2024-10-21,1.1,1975192,2.5,3.7,49,1,EMP1012,Yes,Better compensation
EMP2128,Urishilla Mishra,Male,23,Master's,Kolkata,HR,Junior HR Specialist,Junior,Contract,2018-06-22,,6.53,369067,3.6,4.1,25,2,EMP1063,No,
EMP2129,Varsha Gera,Female,31,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2021-08-27,,3.35,939007,3.7,4.0,37,0,EMP1100,No,
EMP2130,Vansha Vora,Male,49,Bachelor's,Mumbai,Engineering,Senior Engineering Specialist,Senior,Full-time,2016-01-29,,8.93,2311577,2.3,4.5,61,0,EMP1066,No,
EMP2131,Kevin Koshy,Female,47,High School,Delhi,Finance,Mid Finance Specialist,Mid,Full-time,2022-04-30,,2.67,1424253,4.3,3.4,30,0,EMP1020,No,
EMP2132,Darsh Memon,Male,36,Bachelor's,Chennai,Sales,Senior Sales Specialist,Senior,Full-time,2015-05-31,,9.59,632121,3.4,2.2,46,1,EMP1075,No,
EMP2133,Amol Patel,Female,43,Master's,Pune,Sales,Junior Sales Specialist,Junior,Full-time,2020-05-26,,4.6,623099,3.8,4.1,30,2,EMP1084,No,
EMP2134,Aarini Kala,Female,34,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2016-10-03,2017-05-09,8.25,998056,3.4,2.5,54,1,EMP1042,Yes,Manager issues
EMP2135,Mekhala Balay,Male,51,Master's,Kolkata,HR,Mid HR Specialist,Mid,Full-time,2018-09-01,,6.34,864549,3.9,2.7,4,2,EMP1022,No,
EMP2136,Sudiksha Bansal,Male,50,Bachelor's,Pune,Operations,Manager Operations Specialist,Manager,Full-time,2019-08-31,,5.34,857685,3.4,3.4,39,2,EMP1093,No,
EMP2137,Yagnesh Parekh,Female,33,Bachelor's,Bengaluru,Sales,Junior Sales Specialist,Junior,Full-time,2015-06-07,,9.58,330236,3.6,3.3,68,0,EMP1019,No,
EMP2138,Krishna Gour,Female,40,Master's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-05-21,,2.62,1679319,3.3,4.3,9,0,EMP1093,No,
EMP2139,Nitara Behl,Male,22,Bachelor's,Chennai,Operations,Senior Operations Specialist,Senior,Contract,2018-04-03,,6.75,1350509,3.1,2.2,12,0,EMP1054,No,
EMP2140,Vyanjana Saraf,Male,30,Bachelor's,Chennai,Engineering,Manager Engineering Specialist,Manager,Part-time,2021-10-29,,3.18,2312176,4.8,4.8,33,1,EMP1075,No,
EMP2141,Leela Om,Male,23,Diploma,Kolkata,Finance,Mid Finance Specialist,Mid,Part-time,2017-12-22,2023-04-05,7.03,608209,2.4,2.3,72,1,EMP1070,Yes,Better compensation
EMP2142,Girik Luthra,Female,47,Bachelor's,Pune,Engineering,Manager Engineering Specialist,Manager,Full-time,2015-03-08,,9.82,3386530,3.6,3.9,67,3,EMP1028,No,
EMP2143,Rajata Dube,Female,34,Master's,Delhi,Sales,Mid Sales Specialist,Mid,Full-time,2021-03-12,,3.81,793561,3.2,2.9,29,0,EMP1055,No,
EMP2144,Ojasvi Murty,Female,27,Master's,Chennai,Sales,Junior Sales Specialist,Junior,Full-time,2022-04-03,2022-11-11,2.75,539503,2.8,2.1,24,2,EMP1027,Yes,Relocation
EMP2145,Arunima Salvi,Non-binary,44,Master's,Bengaluru,Sales,Senior Sales Specialist,Senior,Full-time,2019-01-20,,5.95,756118,3.3,3.0,23,2,EMP1001,No,
EMP2146,Laban Mahal,Male,36,Bachelor's,Pune,Finance,Manager Finance Specialist,Manager,Part-time,2015-09-28,,9.27,2734727,3.9,4.9,72,0,EMP1016,No,
EMP2147,Bahadurjit Khanna,Male,27,Bachelor's,Mumbai,Finance,Mid Finance Specialist,Mid,Full-time,2021-11-21,,3.11,942741,2.9,3.8,36,1,EMP1080,No,
EMP2148,Meera Palla,Female,39,Bachelor's,Kolkata,Operations,Lead Operations Specialist,Lead,Full-time,2023-11-24,2024-08-15,1.1,775414,3.8,2.9,7,0,EMP1050,Yes,Better compensation
EMP2149,Darpan Soni,Male,27,Bachelor's,Chennai,Engineering,Lead Engineering Specialist,Lead,Full-time,2019-11-07,,5.15,1460349,4.0,4.0,79,1,EMP1009,No,
EMP2150,Gaurika Luthra,Female,39,Master's,Hyderabad,Engineering,Director Engineering Specialist,Director,Full-time,2023-05-09,,1.65,3010023,2.4,4.4,51,0,EMP1006,No,
EMP2151,Ikbal Chauhan,Female,35,Master's,Bengaluru,Engineering,Junior Engineering Specialist,Junior,Contract,2017-02-09,2024-10-22,7.9,502493,4.1,2.8,63,0,EMP1013,Yes,Relocation
EMP2152,Azaan Hegde,Female,39,Master's,Delhi,Operations,Senior Operations Specialist,Senior,Full-time,2021-04-18,,3.71,664924,3.9,3.4,8,1,EMP1082,No,
EMP2153,Pooja Morar,Female,23,Diploma,Chennai,Operations,Mid Operations Specialist,Mid,Contract,2018-07-02,,6.5,1003941,4.3,5.0,21,1,EMP1049,No,
EMP2154,Falak Konda,Non-binary,33,Bachelor's,Delhi,Engineering,Director Engineering Specialist,Director,Part-time,2018-02-23,,6.86,3628169,2.8,2.4,56,0,EMP1037,No,
EMP2155,Avi Narula,Female,49,Bachelor's,Bengaluru,Operations,Mid Operations Specialist,Mid,Full-time,2022-12-25,,2.02,512891,3.6,4.2,37,1,EMP1041,No,
EMP2156,Ekantika Dua,Male,30,Bachelor's,Kolkata,Sales,Manager Sales Specialist,Manager,Full-time,2017-01-18,,7.96,1788736,3.2,4.9,73,2,EMP1011,No,
EMP2157,Kala Handa,Female,43,Bachelor's,Hyderabad,Sales,Lead Sales Specialist,Lead,Part-time,2021-02-26,,3.85,1700355,2.3,4.2,9,0,EMP1054,No,
EMP2158,Jagat Luthra,Male,52,Master's,Bengaluru,Engineering,Junior Engineering Specialist,Junior,Contract,2018-09-27,,6.27,927635,2.9,5.0,9,0,EMP1047,No,
EMP2159,Rehaan Narula,Female,29,Bachelor's,Mumbai,Finance,Mid Finance Specialist,Mid,Full-time,2016-03-13,,8.81,817266,5.0,2.9,76,1,EMP1014,No,
EMP2160,Urvi Upadhyay,Male,52,PhD,Chennai,Engineering,Senior Engineering Specialist,Senior,Full-time,2015-03-10,,9.82,2068761,3.0,4.4,56,0,EMP1067,No,
EMP2161,Tanvi Sahni,Male,41,Master's,Mumbai,Sales,Manager Sales Specialist,Manager,Part-time,2021-06-20,,3.53,1162277,3.1,3.6,41,0,EMP1052,No,
EMP2162,Jyoti Sant,Female,44,Bachelor's,Chennai,Engineering,Director Engineering Specialist,Director,Full-time,2019-08-13,,5.39,2983571,3.4,1.9,4,3,EMP1052,No,
EMP2163,Vritti Vora,Female,40,Bachelor's,Chennai,Operations,Senior Operations Specialist,Senior,Full-time,2023-05-17,,1.63,870880,3.4,3.0,9,0,EMP1032,No,
EMP2164,Gaurang Krishnan,Male,22,Master's,Chennai,Sales,Senior Sales Specialist,Senior,Full-time,2023-03-15,2024-01-22,1.8,708576,3.0,1.7,5,0,EMP1044,Yes,Better compensation
EMP2165,Jasmit Trivedi,Female,32,High School,Hyderabad,Operations,Junior Operations Specialist,Junior,Full-time,2016-08-14,,8.39,390662,4.1,3.3,39,0,EMP1026,No,
EMP2166,Fitan Shere,Female,52,Master's,Hyderabad,Engineering,Lead Engineering Specialist,Lead,Full-time,2016-08-20,,8.37,1662799,3.2,4.3,39,0,EMP1033,No,
EMP2167,Ekta Kapadia,Male,36,Master's,Mumbai,Sales,Junior Sales Specialist,Junior,Full-time,2020-03-13,,4.81,393572,3.7,4.1,40,0,EMP1036,No,
EMP2168,Omya Upadhyay,Male,36,Bachelor's,Chennai,Operations,Junior Operations Specialist,Junior,Full-time,2023-08-17,,1.38,274627,4.2,3.3,29,1,EMP1036,No,
EMP2169,Balveer Jayaraman,Female,22,Master's,Chennai,Engineering,Lead Engineering Specialist,Lead,Full-time,2019-05-19,,5.62,1769308,2.9,2.6,32,3,EMP1071,No,
EMP2170,Nathaniel Rau,Male,25,Bachelor's,Chennai,Sales,Mid Sales Specialist,Mid,Full-time,2016-08-15,,8.38,538898,2.7,5.0,43,1,EMP1003,No,
EMP2171,Indali Prashad,Male,52,Master's,Pune,Engineering,Junior Engineering Specialist,Junior,Part-time,2016-03-14,,8.81,911443,4.4,2.4,77,1,EMP1068,No,
EMP2172,Kashvi Narayan,Female,46,Master's,Pune,Engineering,Manager Engineering Specialist,Manager,Full-time,2022-01-14,2024-12-20,2.96,3435731,2.3,3.3,65,0,EMP1014,Yes,Better compensation
EMP2173,Ikbal Loyal,Female,42,Bachelor's,Kolkata,Engineering,Senior Engineering Specialist,Senior,Contract,2023-01-31,,1.92,1965333,3.8,3.4,76,1,EMP1013,No,
EMP2174,Odika Jayaraman,Female,33,Master's,Mumbai,Sales,Mid Sales Specialist,Mid,Full-time,2022-01-02,,3.0,706988,3.3,3.9,67,0,EMP1072,No,
EMP2175,Chaaya Rajan,Male,23,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2015-11-09,,9.15,649846,3.5,1.6,13,0,EMP1071,No,
EMP2176,Darpan Chanda,Male,30,Bachelor's,Pune,Finance,Mid Finance Specialist,Mid,Full-time,2016-07-09,,8.48,871035,3.2,2.8,39,1,EMP1058,No,
EMP2177,Lucky Atwal,Male,30,Master's,Pune,Engineering,Manager Engineering Specialist,Manager,Part-time,2016-01-18,,8.96,2762255,3.5,5.0,34,0,EMP1089,No,
EMP2178,Fiyaz Soni,Non-binary,47,Bachelor's,Delhi,Sales,Mid Sales Specialist,Mid,Full-time,2016-11-15,,8.13,495593,3.7,3.3,68,1,EMP1074,No,
EMP2179,Yashodhara Munshi,Male,44,Bachelor's,Chennai,Finance,Mid Finance Specialist,Mid,Full-time,2019-10-16,,5.21,1290022,4.1,4.0,77,0,EMP1036,No,
EMP2180,Vasudha Deep,Male,28,Bachelor's,Delhi,Sales,Junior Sales Specialist,Junior,Full-time,2016-10-04,,8.25,510044,3.7,4.1,61,0,EMP1018,No,
EMP2181,Gunbir Ben,Female,46,Bachelor's,Chennai,HR,Junior HR Specialist,Junior,Full-time,2023-02-20,,1.86,642344,5.0,2.6,12,1,EMP1021,No,
EMP2182,Eshana Ghosh,Female,50,Bachelor's,Bengaluru,Finance,Mid Finance Specialist,Mid,Part-time,2015-02-01,,9.92,760134,3.8,2.8,31,0,EMP1054,No,
EMP2183,Jeevika Sami,Female,43,Master's,Pune,Engineering,Junior Engineering Specialist,Junior,Contract,2017-07-28,,7.43,699637,3.8,2.8,78,3,EMP1058,No,
EMP2184,Widisha Parsa,Male,27,Master's,Kolkata,HR,Junior HR Specialist,Junior,Full-time,2021-08-31,,3.34,490822,3.1,3.3,44,0,EMP1028,No,
EMP2185,Amaira Golla,Female,36,Diploma,Kolkata,Engineering,Manager Engineering Specialist,Manager,Full-time,2023-12-14,,1.05,1254469,4.2,4.4,20,2,EMP1030,No,
EMP2186,Ekaja Basu,Female,44,Master's,Mumbai,Engineering,Senior Engineering Specialist,Senior,Full-time,2020-12-25,,4.02,1233157,2.4,3.6,27,0,EMP1030,No,
EMP2187,Deepa Kale,Female,29,Master's,Bengaluru,Marketing,Lead Marketing Specialist,Lead,Full-time,2017-09-12,,7.31,831231,2.8,2.5,72,0,EMP1034,No,
EMP2188,David Dugar,Female,28,Bachelor's,Kolkata,HR,Mid HR Specialist,Mid,Full-time,2016-07-11,,8.48,780499,3.2,3.3,15,0,EMP1080,No,
EMP2189,Varsha Misra,Male,30,High School,Delhi,Operations,Mid Operations Specialist,Mid,Full-time,2019-09-26,,5.27,486114,5.0,4.0,5,1,EMP1100,No,
EMP2190,Dev Taneja,Female,24,Master's,Hyderabad,Operations,Senior Operations Specialist,Senior,Contract,2015-04-10,2023-11-04,9.73,490785,2.3,3.7,16,0,EMP1069,Yes,Manager issues
EMP2191,Hritik Krishna,Female,33,Bachelor's,Chennai,Finance,Senior Finance Specialist,Senior,Full-time,2015-08-23,,9.36,1721432,5.0,2.2,68,1,EMP1097,No,
EMP2192,Advik Kapadia,Male,37,Master's,Kolkata,Sales,Mid Sales Specialist,Mid,Full-time,2016-10-14,2024-07-10,8.22,544107,1.9,3.2,26,1,EMP1037,Yes,Work-life balance
EMP2193,Theodore Chada,Male,36,Bachelor's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2023-11-03,,1.16,759709,2.7,4.1,37,2,EMP1049,No,
EMP2194,Chakrika Goda,Female,34,Bachelor's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2018-10-30,,6.18,861445,1.3,3.6,23,1,EMP1066,No,
EMP2195,George Sandhu,Female,47,Master's,Chennai,Sales,Junior Sales Specialist,Junior,Full-time,2018-08-10,,6.4,605178,3.7,4.4,9,1,EMP1007,No,
EMP2196,Ikbal Comar,Male,33,Master's,Bengaluru,Finance,Mid Finance Specialist,Mid,Part-time,2017-09-11,,7.31,1051143,2.6,3.7,71,0,EMP1009,No,
EMP2197,Bhavini Deep,Male,38,Bachelor's,Pune,Operations,Junior Operations Specialist,Junior,Contract,2023-12-29,,1.01,326218,2.7,3.8,4,0,EMP1094,No,
EMP2198,Henry Pal,Female,29,Master's,Hyderabad,HR,Mid HR Specialist,Mid,Full-time,2022-03-21,,2.78,497713,2.7,3.2,28,0,EMP1009,No,
EMP2199,Yatin Sengupta,Male,43,Bachelor's,Mumbai,Marketing,Mid Marketing Specialist,Mid,Full-time,2017-09-19,,7.29,685301,2.6,4.2,43,0,EMP1021,No,
EMP2200,Diya Iyengar,Female,28,Bachelor's,Kolkata,Engineering,Junior Engineering Specialist,Junior,Full-time,2019-09-16,,5.3,663630,4.1,3.4,63,2,EMP1050,No,
EMP2201,Nathaniel Taneja,Male,31,PhD,Bengaluru,HR,Mid HR Specialist,Mid,Full-time,2022-01-31,,2.92,562906,3.4,2.3,33,1,EMP1048,No,
EMP2202,Ethan Sani,Female,22,Master's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-08-30,,2.34,1047043,3.2,3.6,56,1,EMP1038,No,
EMP2203,Agastya Choudhary,Male,39,Master's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2020-12-12,2022-06-17,4.05,985498,5.0,4.1,39,0,EMP1018,Yes,Work-life balance
EMP2204,Brinda Reddy,Male,42,Bachelor's,Kolkata,Operations,Mid Operations Specialist,Mid,Full-time,2022-10-26,,2.18,459958,4.2,3.9,30,2,EMP1027,No,
EMP2205,Riya Merchant,Male,44,Bachelor's,Chennai,Sales,Manager Sales Specialist,Manager,Full-time,2018-12-25,,6.02,1254103,4.8,3.9,22,1,EMP1012,No,
EMP2206,Zaitra Radhakrishnan,Female,39,Bachelor's,Mumbai,Sales,Junior Sales Specialist,Junior,Full-time,2021-09-23,,3.27,652184,3.7,3.6,15,1,EMP1026,No,
EMP2207,Sanya Mishra,Male,35,PhD,Chennai,Sales,Mid Sales Specialist,Mid,Full-time,2016-07-05,,8.5,899862,4.4,4.6,14,2,EMP1079,No,
EMP2208,Vaishnavi Loyal,Female,45,PhD,Bengaluru,Sales,Lead Sales Specialist,Lead,Full-time,2020-07-27,2023-08-16,4.43,1306979,2.9,2.6,27,0,EMP1004,Yes,Manager issues
EMP2209,Harrison Rai,Female,48,Master's,Bengaluru,Engineering,Director Engineering Specialist,Director,Full-time,2015-05-01,,9.68,2143916,2.8,3.5,52,0,EMP1082,No,
EMP2210,Udyati Bhasin,Female,51,Bachelor's,Bengaluru,Sales,Senior Sales Specialist,Senior,Contract,2017-12-16,,7.05,1034431,4.4,3.2,31,0,EMP1079,No,
EMP2211,Bakhshi Mukherjee,Female,49,Master's,Kolkata,Engineering,Lead Engineering Specialist,Lead,Full-time,2016-07-02,,8.5,1127843,3.4,3.7,17,0,EMP1029,No,
EMP2212,Ranveer Handa,Male,27,PhD,Mumbai,Sales,Junior Sales Specialist,Junior,Contract,2020-12-10,2021-12-20,4.06,644474,4.1,2.3,68,0,EMP1031,Yes,Manager issues
EMP2213,Ira Dey,Female,31,Bachelor's,Pune,Marketing,Mid Marketing Specialist,Mid,Full-time,2018-10-04,2019-05-31,6.25,840136,3.6,2.4,9,1,EMP1081,Yes,Work-life balance
EMP2214,Anusha Dar,Male,52,Master's,Bengaluru,Sales,Junior Sales Specialist,Junior,Full-time,2023-11-19,,1.12,533193,1.9,4.2,16,0,EMP1017,No,
EMP2215,Vivaan Jaggi,Male,50,Bachelor's,Hyderabad,Finance,Mid Finance Specialist,Mid,Full-time,2015-03-15,,9.81,701391,2.9,2.5,15,1,EMP1098,No,
EMP2216,Aradhana Mitra,Female,25,Diploma,Kolkata,Finance,Junior Finance Specialist,Junior,Full-time,2016-09-22,,8.28,914536,2.9,3.4,47,0,EMP1056,No,
EMP2217,Balvan Comar,Female,35,Master's,Chennai,Finance,Mid Finance Specialist,Mid,Contract,2017-01-21,,7.95,1072666,2.9,1.6,30,3,EMP1034,No,
EMP2218,Meghana Oza,Male,38,High School,Kolkata,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-06-15,,9.55,894274,4.1,4.7,42,0,EMP1086,No,
EMP2219,Sanaya Mani,Female,41,Master's,Bengaluru,Engineering,Manager Engineering Specialist,Manager,Full-time,2023-04-06,,1.74,1742394,3.9,2.6,51,0,EMP1089,No,
EMP2220,Ayushman Dada,Female,47,Bachelor's,Pune,Engineering,Junior Engineering Specialist,Junior,Full-time,2015-07-14,,9.47,1202324,3.2,3.6,6,1,EMP1058,No,
EMP2221,Vidhi Pradhan,Female,52,Master's,Kolkata,Operations,Director Operations Specialist,Director,Full-time,2021-07-15,,3.47,1302931,3.9,4.2,52,2,EMP1085,No,
EMP2222,Kashish Keer,Female,43,Master's,Kolkata,Finance,Mid Finance Specialist,Mid,Full-time,2021-03-13,,3.81,1299566,2.8,3.7,70,0,EMP1069,No,
EMP2223,Chandani Subramanian,Male,40,Bachelor's,Bengaluru,Operations,Lead Operations Specialist,Lead,Part-time,2021-06-30,,3.51,1206252,3.8,4.9,43,1,EMP1025,No,
EMP2224,Aashi Choudhry,Female,31,Master's,Kolkata,Engineering,Manager Engineering Specialist,Manager,Contract,2017-02-18,,7.87,1563861,4.0,4.3,55,1,EMP1008,No,
EMP2225,Abhimanyu Sarin,Male,25,Master's,Hyderabad,Finance,Mid Finance Specialist,Mid,Contract,2022-11-05,,2.16,685238,3.5,4.9,7,1,EMP1023,No,
EMP2226,Naveen Tiwari,Male,29,Bachelor's,Chennai,Sales,Senior Sales Specialist,Senior,Full-time,2018-06-21,,6.53,1470298,3.7,2.8,50,1,EMP1067,No,
EMP2227,Dalbir Lanka,Male,22,Diploma,Hyderabad,Finance,Junior Finance Specialist,Junior,Contract,2021-04-17,,3.71,881498,4.5,4.2,19,3,EMP1089,No,
EMP2228,Vrinda Sangha,Female,34,Master's,Delhi,Finance,Senior Finance Specialist,Senior,Full-time,2019-11-14,,5.13,1128223,3.0,3.2,22,0,EMP1035,No,
EMP2229,Rishi Khatri,Female,51,PhD,Bengaluru,Sales,Junior Sales Specialist,Junior,Full-time,2021-03-05,,3.83,604393,3.6,4.0,58,0,EMP1088,No,
EMP2230,Azaan Sur,Male,51,Master's,Delhi,Marketing,Manager Marketing Specialist,Manager,Part-time,2023-08-06,,1.41,1336522,3.6,3.9,38,0,EMP1020,No,
EMP2231,Aarnav Subramaniam,Female,27,Master's,Mumbai,Operations,Junior Operations Specialist,Junior,Full-time,2023-12-06,2024-03-25,1.07,528648,4.8,3.0,69,0,EMP1051,Yes,Manager issues
EMP2232,Arya Bir,Male,24,Master's,Kolkata,Operations,Manager Operations Specialist,Manager,Full-time,2019-05-14,2023-11-22,5.64,882129,4.2,3.2,7,0,EMP1009,Yes,Limited growth
EMP2233,Lavanya Ramesh,Male,45,Bachelor's,Hyderabad,Operations,Mid Operations Specialist,Mid,Full-time,2015-08-18,,9.38,616308,4.8,3.4,26,2,EMP1067,No,
EMP2234,Geetika Suresh,Male,45,Bachelor's,Chennai,HR,Junior HR Specialist,Junior,Full-time,2021-07-13,,3.47,621314,2.7,3.0,6,2,EMP1057,No,
EMP2235,Anirudh Mall,Male,26,Master's,Kolkata,Operations,Mid Operations Specialist,Mid,Part-time,2018-02-27,,6.85,736382,2.5,2.9,20,1,EMP1045,No,
EMP2236,Balhaar Shenoy,Female,37,Diploma,Bengaluru,Engineering,Junior Engineering Specialist,Junior,Contract,2023-12-16,,1.04,655898,3.1,2.3,76,1,EMP1078,No,
